ProductID,Category,SubCategory,ProductName,Sale,Cost
10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15,11
10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543,362
10003364,Office Supplies,Binders,Binding Machine Supplies,70,61
10001099,Office Supplies,Envelopes,Staple envelope,15,9
10002250,Office Supplies,Paper,Things To Do Today Pad,46,33
10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,8,6
10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10,8
10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,18,14
10002947,Office Supplies,Paper,Xerox 1923,20,12
10000019,Office Supplies,Paper,Xerox 1931,12,8
10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",323,287
10004774,Technology,Phones,Gear Head AU3700S Headset,90,66
10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,52,45
10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,1199,950
10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1928,1288
10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352,315
10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",99,79
10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12,9
10002473,Technology,Accessories,Maxell 4.7GB DVD-R,85,70
10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,21,17
10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406,315
10003543,Office Supplies,Paper,Xerox 1985,15,10
10004353,Technology,Accessories,Hypercom P1300 Pinpad,252,207
10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",89,54
10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12,10
10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",45,30
10004826,Office Supplies,Binders,JM Magazine Binder,29,22
10000289,Office Supplies,Paper,Xerox 213,12,9
10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134,99
10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17,13
10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6,5
10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540,359
10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",167,125
10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393,345
10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516,451
10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065,1735
10000788,Office Supplies,Paper,Xerox 210,15,12
10001940,Furniture,Furnishings,Staple-based wall hangings,25,20
10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,4,3
10002333,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15,10
10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204,124
10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6,5
10001613,Office Supplies,Labels,Avery File Folder Labels,4,3
10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,9,6
10004621,Office Supplies,Paper,Xerox 212,12,9
10001281,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,191,158
10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501,335
10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,127,94
10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1,0
10004156,Office Supplies,Paper,Xerox 188,34,26
10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3,2
10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),559,415
10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27,22
10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader,336,239
10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,1,0
10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,17,14
10003625,Office Supplies,Paper,Xerox 1979,154,107
10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2715,2330
10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,10,8
10004258,Office Supplies,Storage,Portable Personal File Box,36,24
10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,24,21
10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2309,1413
10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,484,374
10002049,Office Supplies,Binders,UniKeep View Case Binders,4,3
10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",151,115
10003722,Office Supplies,Storage,Project Tote Personal File,14,11
10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99,89
10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13,12
10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,124,100
10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,601,499
10001166,Office Supplies,Art,Staples in misc. colors,22,18
10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1267,1007
10004212,Technology,Machines,Cisco SPA525G2 5-Line IP Phone,1379,932
10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,6,5
10000320,Office Supplies,Binders,GBC Plastic Binding Combs,11,8
10001166,Office Supplies,Paper,Xerox 2,15,12
10003656,Office Supplies,Paper,Xerox 1935,63,49
10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,15,10
10003885,Technology,Phones,Cisco SPA508G,197,176
10001175,Office Supplies,Labels,Avery 514,14,11
10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,15,10
10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,86,68
10003707,Office Supplies,Binders,Aluminum Screw Posts,36,23
10000203,Office Supplies,Art,Newell 336,23,20
10004790,Office Supplies,Art,Staples in misc. colors,28,21
10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31,23
10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722,542
10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",8,7
10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,58,40
10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",254,168
10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,168,151
10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",6,5
10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",282,200
10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11,7
10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108,93
10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,9,5
10001097,Office Supplies,Binders,Avery Hole Reinforcements,19,17
10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",65,58
10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,4,3
10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",10,8
10002115,Technology,Phones,Plantronics 81402,118,86
10003059,Office Supplies,Fasteners,Assorted Color Push Pins,1,1
10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",55,38
10003669,Office Supplies,Binders,3M Organizer Strips,8,7
10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6,4
10003447,Technology,Accessories,Micropad Numeric Keypads,31,24
10000255,Office Supplies,Art,Newell 328,40,34
10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,119,74
10000349,Office Supplies,Paper,Easy-staple paper,19,16
10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",1106,772
10003127,Office Supplies,Paper,Easy-staple paper,26,23
10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,4899,3635
10000029,Office Supplies,Paper,Xerox 224,6,5
10000452,Office Supplies,Labels,Avery 488,3,1
10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,71,60
10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,120,88
10000576,Technology,Phones,AT&T 1080 Corded phone,219,195
10000605,Office Supplies,Paper,Xerox 1950,28,24
10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",348,268
10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,35,30
10004147,Furniture,Tables,Hon 4060 Series Tables,447,273
10001545,Office Supplies,Art,Newell 326,7,6
10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,29,18
10002255,Office Supplies,Art,Newell 346,8,5
10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22,16
10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10,6
10003495,Office Supplies,Fasteners,Staples,58,50
10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",40,27
10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71,56
10004735,Office Supplies,Paper,Xerox 1905,10,7
10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119,100
10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",4,3
10001061,Technology,Phones,Apple iPhone 5C,699,469
10002375,Office Supplies,Art,Newell 351,22,20
10001539,Office Supplies,Envelopes,Staple envelope,23,17
10004086,Furniture,Tables,KI Adjustable-Height Table,343,226
10000100,Office Supplies,Paper,Xerox 1945,40,34
10000973,Office Supplies,Labels,Avery 502,7,4
10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,85,72
10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",287,189
10001763,Office Supplies,Paper,Xerox 1896,19,14
10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,17,14
10001561,Office Supplies,Fasteners,Stockwell Push Pins,8,5
10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,686,550
10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,644,561
10000735,Office Supplies,Fasteners,Staples,5,4
10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,12,9
10000307,Technology,Phones,Shocksock Galaxy S4 Armband,10,9
10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,599,365
10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",8,6
10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",3,2
10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",122,96
10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",2244,1606
10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,195,163
10004700,Technology,Phones,PowerGen Dual USB Car Charger,9,6
10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25,16
10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109,68
10003172,Office Supplies,Paper,Xerox 1996,19,11
10002352,Office Supplies,Storage,Iris Project Case,31,28
10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22,19
10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,16,13
10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",50,44
10004425,Office Supplies,Labels,Staple-on labels,11,8
10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,172,125
10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,1322,1028
10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3,3
10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,7,6
10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,12,7
10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",485,317
10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,889,620
10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892,750
10000682,Office Supplies,Paper,Xerox 1924,23,14
10002268,Furniture,Furnishings,Ultra Door Push Plate,15,12
10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431,327
10004540,Furniture,Chairs,Global Chrome Stack Chair,95,81
10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",593,519
10004999,Office Supplies,Art,Newell 315,41,36
10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8,5
10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3,2
10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17,10
10002200,Technology,Phones,Samsung Galaxy Note 2,1931,1415
10000439,Technology,Phones,GE DSL Phone Line Filter,255,216
10001685,Office Supplies,Paper,Easy-staple paper,40,30
10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182,159
10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193,145
10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5,4
10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79,51
10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839,555
10000076,Furniture,Furnishings,24-Hour Round Wall Clock,47,42
10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,63,42
10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12,8
10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40,36
10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22,14
10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398,323
10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,48,30
10004619,Furniture,Tables,Hon Non-Folding Utility Tables,764,662
10004467,Furniture,Bookcases,Bestar Classic Bookcase,254,170
10002280,Office Supplies,Art,Staples in misc. colors,38,33
10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141,876
10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,3,2
10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099,689
10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6,4
10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43,39
10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,540,478
10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863,574
10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17,13
10000422,Office Supplies,Art,Pencil and Crayon Sharpener,6,5
10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12,9
10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,102,61
10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",44,37
10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,388,260
10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63,53
10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86,73
10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,32,28
10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",83,71
10003505,Technology,Phones,Geemarc AmpliPOWER60,278,227
10000121,Office Supplies,Labels,Avery 48,15,13
10002026,Office Supplies,Binders,Avery Arch Ring Binders,17,10
10000994,Office Supplies,Paper,Xerox 1915,251,193
10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2,1
10004817,Office Supplies,Art,Colorific Watercolor Pencils,15,11
10001860,Office Supplies,Art,BIC Liqua Brite Liner,20,12
10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13,11
10002968,Office Supplies,Paper,Xerox 1973,114,80
10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,61,48
10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23,21
10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419,270
10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,21,17
10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,161,119
10001404,Office Supplies,Labels,Avery 517,3,2
10001474,Office Supplies,Labels,Avery 477,122,88
10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38,32
10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183,142
10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,14,8
10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72,64
10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,10,9
10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,17,15
10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87,65
10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",7,5
10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552,439
10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,29,17
10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677,524
10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",75,64
10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695,523
10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,47,30
10000262,Office Supplies,Labels,Avery 494,13,8
10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",47,37
10003829,Office Supplies,Art,Newell 35,19,14
10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53,44
10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35,22
10000649,Office Supplies,Storage,Hanging Personal Folder File,31,25
10003641,Office Supplies,Paper,Xerox 1909,79,59
10002961,Furniture,Chairs,"Leather Task Chair, Black",145,94
10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23,20
10001336,Technology,Phones,Digium D40 VoIP phone,309,216
10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,95,61
10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,239,193
10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49,35
10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17,12
10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",912,605
10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089,711
10000806,Office Supplies,Paper,Xerox 1934,447,275
10000896,Office Supplies,Art,Newell 329,16,12
10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,399,260
10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158,132
10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,348,210
10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,9,6
10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167,125
10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",652,525
10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,66,50
10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",17,13
10004888,Office Supplies,Paper,Xerox 217,6,4
10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",205,155
10000418,Office Supplies,Paper,Xerox 189,419,265
10001039,Furniture,Tables,KI Adjustable-Height Table,154,117
10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,75,58
10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,334,224
10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37,30
10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946,684
10000501,Office Supplies,Paper,Petty Cash Envelope,86,60
10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,60,37
10001750,Technology,Phones,Samsung Rugby III,263,196
10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29,21
10001191,Office Supplies,Binders,Canvas Sectional Post Binders,152,133
10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33,26
10001639,Office Supplies,Paper,Xerox 203,31,19
10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,263,208
10004364,Office Supplies,Binders,Storex Dura Pro Binders,29,22
10001712,Office Supplies,Paper,Xerox 1948,39,34
10004289,Furniture,Chairs,Global Super Steno Chair,470,289
10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,47,32
10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2,1
10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,88,56
10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,2,1
10000666,Office Supplies,Binders,Surelock Post Binders,91,63
10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040,1842
10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,91,78
10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",452,313
10001473,Furniture,Furnishings,DAX Wood Document Frame,27,22
10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55,46
10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,872,571
10001293,Office Supplies,Paper,Xerox 1946,12,9
10000634,Office Supplies,Art,Newell 320,6,5
10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",6,4
10003770,Office Supplies,Art,Newell 340,17,14
10003121,Office Supplies,Labels,Avery 506,28,17
10002262,Office Supplies,Paper,Xerox 192,25,15
10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),40,30
10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,33,20
10000130,Office Supplies,Paper,Xerox 199,3,2
10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177,141
10003021,Office Supplies,Fasteners,Staples,3,3
10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,1212,1085
10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89,63
10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5,3
10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,16,13
10003823,Office Supplies,Paper,Xerox 197,223,139
10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33,21
10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1004,621
10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,396,266
10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34,26
10001419,Office Supplies,Art,Newell 325,16,11
10002586,Office Supplies,Paper,Xerox 1970,19,14
10002221,Office Supplies,Art,12 Colored Short Pencils,4,2
10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",11,7
10004968,Office Supplies,Fasteners,Rubber Band Ball,26,20
10001274,Office Supplies,Paper,Loose Memo Sheets,7,4
10001125,Office Supplies,Paper,Xerox 1988,74,60
10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10,8
10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,212,150
10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",40,32
10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",11,8
10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,8,6
10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",27,18
10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,9,8
10002195,Office Supplies,Labels,Avery 481,21,14
10001315,Office Supplies,Art,Newell 310,5,4
10003134,Office Supplies,Envelopes,Staple envelope,9,6
10001955,Office Supplies,Art,Newell 319,79,53
10001641,Office Supplies,Labels,Avery 518,18,14
10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354,312
10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,21,17
10000088,Office Supplies,Binders,GBC Imprintable Covers,8,6
10003504,Office Supplies,Art,Newell 347,12,11
10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,21,15
10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,29,20
10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40,31
10001526,Office Supplies,Paper,Xerox 1949,4,4
10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170,128
10001357,Office Supplies,Paper,Xerox 1886,143,121
10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10,8
10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",33,22
10004830,Technology,Phones,Pyle PRT45 Retro Home Telephone,201,177
10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,13,8
10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,359,307
10000308,Office Supplies,Paper,Xerox 1901,16,10
10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,6,5
10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",211,150
10003251,Office Supplies,Art,Prang Drawing Pencil Set,6,4
10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",155,134
10000823,Office Supplies,Art,Newell 307,5,4
10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73,62
10000591,Office Supplies,Binders,Avery Binder Labels,9,7
10000441,Technology,Phones,VTech DS6151,201,162
10004855,Technology,Accessories,V7 USB Numeric Keypad,83,63
