order_id_PK,OrderID,OrderDate,CustomerID,ProductID,ProductName
5494,CA-2018-164378,15/7/2018,18055,10000634,Avery 509
5495,CA-2018-164378,15/7/2018,18055,10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card
5496,CA-2018-164378,15/7/2018,18055,10002084,Hon Mobius Operator's Chair
5497,CA-2018-164378,15/7/2018,18055,10004519,Spiral Phone Message Books with Labels by Adams
5498,CA-2018-127782,2/11/2018,21115,10001847,Eldon Image Series Black Desk Accessories
5499,CA-2018-127782,2/11/2018,21115,10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210
5500,CA-2018-127782,2/11/2018,21115,10003845,Colored Envelopes
5501,CA-2018-127782,2/11/2018,21115,10001817,Wilson Electronics DB Pro Signal Booster
5502,US-2017-162026,8/10/2017,15745,10000167,Xerox 1925
5503,CA-2017-150000,8/4/2017,18820,10002973,Ampad #10 Peel & Seel Holiday Envelopes
5504,CA-2016-168529,8/10/2016,17305,10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black"
5505,US-2018-152569,15/5/2018,16015,10001736,Xerox 1880
5506,US-2018-152569,15/5/2018,16015,10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3
5507,US-2015-137680,24/2/2015,15430,10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book"
5508,US-2015-137680,24/2/2015,15430,10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack"
5509,CA-2016-103177,30/5/2016,13780,10001795,ClearOne CHATAttach 160 - speaker phone
5510,CA-2016-103177,30/5/2016,13780,10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue"
5511,CA-2016-103177,30/5/2016,13780,10001527,Plantronics MX500i Earset
5512,US-2017-138408,18/11/2017,16255,10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH
5513,CA-2018-117667,4/12/2018,17980,10004540,Global Chrome Stack Chair
5514,CA-2018-117667,4/12/2018,17980,10004093,Hand-Finished Solid Wood Document Frame
5515,CA-2018-117667,4/12/2018,17980,10000716,DIXON Ticonderoga Erasable Checking Pencils
5516,CA-2018-117667,4/12/2018,17980,10002709,Xerox 1956
5517,CA-2018-117667,4/12/2018,17980,10000580,Logitech G13 Programmable Gameboard with LCD Display
5518,CA-2017-110982,5/6/2017,12205,10000829,Avery Non-Stick Binders
5519,CA-2017-110982,5/6/2017,12205,10004859,Acco 6 Outlet Guardian Premium Surge Suppressor
5520,CA-2017-147123,10/12/2017,20125,10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page"
5521,CA-2018-154501,30/4/2018,14035,10002804,Faber Castell Col-Erase Pencils
5522,CA-2018-166933,24/4/2018,17890,10002676,Colored Push Pins
5523,CA-2016-142055,8/5/2016,10255,10003465,Xerox 1912
5524,CA-2016-137106,31/3/2016,20260,10000011,PureGear Roll-On Screen Protector
5525,CA-2018-136609,6/8/2018,21355,10004381,14-7/8 x 11 Blue Bar Computer Printout Paper
5526,CA-2018-160885,2/12/2018,16090,10001795,ClearOne CHATAttach 160 - speaker phone
5527,US-2017-167472,6/6/2017,12595,10001109,Logitech Trackman Marble Mouse
5528,US-2017-167472,6/6/2017,12595,10003038,Kingston Digital DataTraveler 16GB USB 2.0
5529,US-2017-167472,6/6/2017,12595,10003174,Plantronics S12 Corded Telephone Headset System
5530,US-2017-167472,6/6/2017,12595,10000157,Xerox 191
5531,US-2017-167472,6/6/2017,12595,10001721,Trimflex Flexible Post Binders
5532,US-2017-167472,6/6/2017,12595,10000591,Avery Binder Labels
5533,US-2017-167472,6/6/2017,12595,10001534,Xerox 230
5534,CA-2016-120551,13/4/2016,20590,10002071,Fellowes Black Plastic Comb Bindings
5535,US-2018-150595,22/5/2018,16810,10000513,High-Back Leather Manager's Chair
5536,US-2018-150595,22/5/2018,16810,10003274,"Avery Durable Slant Ring Binders, No Labels"
5537,US-2018-150595,22/5/2018,16810,10000381,Acme Forged Steel Scissors with Black Enamel Handles
5538,CA-2017-134936,19/12/2017,14080,10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"
5539,CA-2017-134936,19/12/2017,14080,10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"
5540,CA-2017-134936,19/12/2017,14080,10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
5541,CA-2018-102967,22/9/2018,17890,10001590,"Tenex Personal Project File with Scoop Front Design, Black"
5542,CA-2018-151008,7/9/2018,16195,10002396,"DAX Copper Panel Document Frame, 5 x 7 Size"
5543,CA-2018-151008,7/9/2018,16195,10002807,Motorla HX550 Universal Bluetooth Headset
5544,CA-2015-159800,28/11/2015,20470,10004859,Acco 6 Outlet Guardian Premium Surge Suppressor
5545,CA-2015-159800,28/11/2015,20470,10003447,Micropad Numeric Keypads
5546,US-2015-159618,12/11/2015,12970,10003183,Avery Fluorescent Highlighter Four-Color Set
5547,US-2015-159618,12/11/2015,12970,10000432,Acco Side-Punched Conventional Columnar Pads
5548,US-2015-159618,12/11/2015,12970,10003832,Logitech P710e Mobile Speakerphone
5549,US-2015-159618,12/11/2015,12970,10004100,Xerox 216
5550,US-2015-159618,12/11/2015,12970,10004467,Bestar Classic Bookcase
5551,CA-2018-116113,2/10/2018,15220,10002963,"Master Caster Door Stop, Gray"
5552,CA-2016-125066,14/12/2016,16495,10003829,Stackable Trays
5553,CA-2016-125066,14/12/2016,16495,10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black"
5554,US-2016-114741,6/12/2016,15100,10000048,Xerox 20
5555,US-2016-114741,6/12/2016,15100,10000078,Tennsco 6- and 18-Compartment Lockers
5556,US-2016-114741,6/12/2016,15100,10004853,Avery 483
5557,CA-2018-133263,31/3/2018,15610,10001153,Ibico Recycled Grain-Textured Covers
5558,CA-2018-133263,31/3/2018,15610,10001449,Hewlett Packard LaserJet 3310 Copier
5559,CA-2018-133263,31/3/2018,15610,10000474,Avery Recycled Flexi-View Covers for Binding Systems
5560,CA-2018-157966,13/3/2018,20665,10000799,Col-Erase Pencils with Erasers
5561,CA-2018-157966,13/3/2018,20665,10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax"
5562,CA-2018-157966,13/3/2018,20665,10003338,"Eberhard Faber 3 1/2"" Golf Pencils"
5563,CA-2018-157966,13/3/2018,20665,10003606,SAFCO Folding Chair Trolley
5564,CA-2018-157966,13/3/2018,20665,10001449,Hewlett Packard LaserJet 3310 Copier
5565,CA-2018-157966,13/3/2018,20665,10001934,Xerox 1993
5566,CA-2018-157966,13/3/2018,20665,10001527,Plantronics MX500i Earset
5567,CA-2015-151162,5/12/2015,14035,10001033,Xerox 1893
5568,CA-2015-151162,5/12/2015,14035,10003719,Large Capacity Hanging Post Binders
5569,CA-2015-151162,5/12/2015,14035,10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"
5570,CA-2015-151162,5/12/2015,14035,10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5
5571,CA-2015-151162,5/12/2015,14035,10001809,Panasonic KX T7736-B Digital phone
5572,CA-2017-136686,12/12/2017,19840,10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"
5573,CA-2017-136686,12/12/2017,19840,10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector
5574,CA-2018-137498,9/9/2018,17050,10003829,Newell 35
5575,CA-2018-137498,9/9/2018,17050,10003833,Novimex Fabric Task Chair
5576,CA-2018-137498,9/9/2018,17050,10000143,Astroparche Fine Business Paper
5577,CA-2018-163818,4/10/2018,18970,10000076,24-Hour Round Wall Clock
5578,CA-2017-161158,9/5/2017,18970,10000462,Sanford Pocket Accent Highlighters
5579,CA-2015-116673,15/12/2015,15280,10003829,Stackable Trays
5580,CA-2018-105333,30/11/2018,21730,10002182,"Iris 3-Drawer Stacking Bin, Black"
5581,CA-2018-105333,30/11/2018,21730,10001468,Panasonic Business Telephones KX-T7736
5582,CA-2018-105333,30/11/2018,21730,10001809,Fellowes Officeware Wire Shelving
5583,CA-2016-149993,19/3/2016,14725,10001561,Stockwell Push Pins
5584,CA-2015-168158,19/7/2015,14140,10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue"
5585,CA-2017-115224,8/12/2017,13615,10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h"
5586,CA-2017-115224,8/12/2017,13615,10003816,Fellowes High-Stak Drawer Files
5587,CA-2015-164742,13/10/2015,17395,10002880,"Global High-Back Leather Tilter, Burgundy"
5588,CA-2015-164742,13/10/2015,17395,10004738,Flexible Leather- Look Classic Collection Ring Binder
5589,US-2018-108014,19/11/2018,15430,10003984,Lock-Up Easel 'Spel-Binder'
5590,CA-2018-160325,24/9/2018,11095,10000984,Panasonic KX-TG9471B
5591,CA-2018-160325,24/9/2018,11095,10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster
5592,CA-2016-159779,25/9/2016,20185,10002735,GBC Prestige Therm-A-Bind Covers
5593,CA-2018-151176,13/2/2018,20785,10001165,Acme Elite Stainless Steel Scissors
5594,CA-2018-151176,13/2/2018,20785,10000614,Barrel Sharpener
5595,CA-2015-108903,3/10/2015,13435,10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener
5596,CA-2015-108903,3/10/2015,13435,10004030,Convenience Packs of Business Envelopes
5597,CA-2015-108903,3/10/2015,13435,10003023,Logitech G105 Gaming Keyboard
5598,CA-2017-117919,27/8/2017,21355,10003572,Portfile Personal File Boxes
5599,CA-2017-117919,27/8/2017,21355,10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes
5600,CA-2016-142475,3/12/2016,11380,10003718,GBC Therma-A-Bind 250T Electric Binding System
5601,CA-2017-134516,20/9/2017,14215,10001546,Dana Swing-Arm Lamps
5602,CA-2017-134516,20/9/2017,14215,10002880,"Global High-Back Leather Tilter, Burgundy"
5603,CA-2018-105193,25/3/2018,15835,10001547,Newell 311
5604,CA-2016-168634,6/12/2016,10870,10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
5605,CA-2018-117198,31/8/2018,11035,10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System
5606,CA-2016-145828,5/10/2016,17305,10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card
5607,CA-2018-121027,18/8/2018,14935,10002049,Logitech G19 Programmable Gaming Keyboard
5608,CA-2018-121027,18/8/2018,14935,10002253,Imation Bio 8GB USB Flash Drive Imation Corp
5609,CA-2017-147431,2/2/2017,10105,10003994,"Belkin 19"" Center-Weighted Shelf, Gray"
5610,CA-2017-158001,23/8/2017,15460,10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush"
5611,CA-2017-158001,23/8/2017,15460,10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators"
5612,CA-2017-158001,23/8/2017,15460,10001954,Newell 331
5613,CA-2018-125745,30/6/2018,13045,10001591,Advantus Panel Wall Certificate Holder - 8.5x11
5614,CA-2016-101154,18/9/2016,12190,10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D"
5615,US-2017-124163,25/9/2017,20695,10001908,Logitech Wireless Headset h800
5616,US-2017-124163,25/9/2017,20695,10000817,Manco Dry-Lighter Erasable Highlighter
5617,US-2017-124163,25/9/2017,20695,10004218,"Global Fabric Manager's Chair, Dark Gray"
5618,US-2017-124163,25/9/2017,20695,10000755,Eldon Expressions Mahogany Wood Desk Collection
5619,CA-2017-121748,24/10/2017,21775,10003063,Micro Innovations USB RF Wireless Keyboard with Mouse
5620,CA-2017-121748,24/10/2017,21775,10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)
5621,CA-2015-126683,29/9/2015,18955,10001706,Longer-Life Soft White Bulbs
5622,CA-2015-126683,29/9/2015,18955,10002958,"Bevis Oval Conference Table, Walnut"
5623,CA-2018-148810,26/6/2018,12880,10004689,Avery 512
5624,CA-2018-148810,26/6/2018,12880,10001545,Hon Comfortask Task/Swivel Chairs
5625,US-2017-146066,21/8/2017,19465,10002530,"Iceberg OfficeWorks 42"" Round Tables"
5626,CA-2015-127614,11/2/2015,18385,10001432,Enermax Aurora Lite Keyboard
5627,CA-2015-127614,11/2/2015,18385,10003715,Hon 2111 Invitation Series Corner Table
5628,CA-2015-127614,11/2/2015,18385,10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings
5629,CA-2017-101742,23/9/2017,12580,10004187,3-ring staple pack
5630,CA-2016-134943,5/12/2016,20665,10000666,Surelock Post Binders
5631,CA-2018-123022,3/9/2018,20050,10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
5632,CA-2018-123022,3/9/2018,20050,10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac
5633,CA-2018-113208,26/3/2018,18040,10004245,"Career Cubicle Clock, 8 1/4"", Black"
5634,CA-2015-154893,21/12/2015,14440,10004287,SAFCO Arco Folding Chair
5635,CA-2015-154893,21/12/2015,14440,10000595,Safco Contoured Stacking Chairs
5636,CA-2015-147900,23/9/2015,15640,10003063,EcoTones Memo Sheets
5637,CA-2018-106355,2/4/2018,10435,10000246,Newell 318
5638,CA-2017-127985,1/4/2017,12910,10003274,Regeneration Desk Collection
5639,CA-2016-166604,15/5/2016,10690,10004147,Wausau Papers Astrobrights Colored Envelopes
5640,CA-2018-120719,23/3/2018,20125,10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
5641,CA-2018-127117,14/4/2018,14860,10004018,Tensor Computer Mounted Lamp
5642,CA-2016-104241,4/1/2016,10495,10001473,DAX Wood Document Frame
5643,CA-2018-168179,2/11/2018,16000,10001800,Xerox 220
5644,CA-2018-142342,17/7/2018,10795,10004609,Xerox 221
5645,CA-2018-142342,17/7/2018,10795,10002592,"Peel & Seel Recycled Catalog Envelopes, Brown"
5646,CA-2018-142342,17/7/2018,10795,10002957,Sterilite Show Offs Storage Containers
5647,CA-2018-142342,17/7/2018,10795,10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors"
5648,CA-2018-109099,6/10/2018,18280,10001033,Xerox 1893
5649,US-2015-134187,4/11/2015,21235,10000940,Newell 343
5650,CA-2017-145261,18/12/2017,10120,10001670,Vinyl Sectional Post Binders
5651,CA-2017-145261,18/12/2017,10120,10004078,Newell 312
5652,CA-2017-145261,18/12/2017,10120,10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"
5653,CA-2017-145261,18/12/2017,10120,10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive
5654,CA-2017-145261,18/12/2017,10120,10002530,"Iceberg OfficeWorks 42"" Round Tables"
5655,CA-2017-145261,18/12/2017,10120,10000407,Avery White Multi-Purpose Labels
5656,CA-2017-145261,18/12/2017,10120,10004833,Macally Suction Cup Mount
5657,CA-2017-108875,24/9/2017,12700,10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
5658,CA-2017-108875,24/9/2017,12700,10001370,Sensible Storage WireTech Storage Systems
5659,CA-2017-141957,21/7/2017,15310,10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener
5660,CA-2017-141957,21/7/2017,15310,10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders"
5661,CA-2017-141957,21/7/2017,15310,10002276,Safco Steel Mobile File Cart
5662,CA-2017-141957,21/7/2017,15310,10004340,"Fellowes Mobile File Cart, Black"
5663,CA-2017-142405,11/6/2017,20110,10004093,Avery 486
5664,CA-2017-142405,11/6/2017,20110,10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders
5665,CA-2017-142405,11/6/2017,20110,10003095,Logitech G35 7.1-Channel Surround Sound Headset
5666,CA-2016-141012,9/6/2016,21640,10003192,Luxo Adjustable Task Clamp Lamp
5667,CA-2016-141012,9/6/2016,21640,10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black
5668,CA-2018-127922,27/10/2018,19975,10003068,#6 3/4 Gummed Flap White Envelopes
5669,CA-2018-127922,27/10/2018,19975,10001204,Xerox 1972
5670,CA-2017-146318,22/1/2017,17275,10003953,Xerox 218
5671,CA-2015-135993,28/5/2015,18835,10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink
5672,CA-2015-135993,28/5/2015,18835,10004877,Imation 30456 USB Flash Drive 8GB
5673,CA-2015-126802,29/12/2015,21910,10000193,Tenex Chairmats For Use with Hard Floors
5674,CA-2017-143924,28/7/2017,20680,10000735,Staples
5675,CA-2017-143924,28/7/2017,20680,10002120,Xerox 1889
5676,CA-2017-141551,24/9/2017,11230,10001249,Avery Heavy-Duty EZD View Binder with Locking Rings
5677,CA-2017-141551,24/9/2017,11230,10001569,Xerox 232
5678,CA-2015-164315,2/4/2015,19585,10004248,Xerox 1990
5679,CA-2015-164315,2/4/2015,19585,10001128,Motorola Droid Maxx
5680,CA-2015-164315,2/4/2015,19585,10003842,Euro-Pro Shark Turbo Vacuum
5681,CA-2016-131072,5/11/2016,16645,10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"
5682,CA-2015-131541,28/7/2015,12205,10000621,"OIC Colored Binder Clips, Assorted Sizes"
5683,CA-2015-131541,28/7/2015,12205,10003623,"DataProducts Ampli Magnifier Task Lamp, Black,"
5684,CA-2015-131541,28/7/2015,12205,10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes"
5685,CA-2016-119550,26/12/2016,19705,10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"
5686,US-2016-138093,10/12/2016,16225,10000817,Manco Dry-Lighter Erasable Highlighter
5687,US-2016-138093,10/12/2016,16225,10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4"""
5688,US-2016-138093,10/12/2016,16225,10004667,Cisco 8x8 Inc. 6753i IP Business Phone System
5689,US-2016-138093,10/12/2016,16225,10000143,Astroparche Fine Business Paper
5690,US-2016-138093,10/12/2016,16225,10000785,Global Ergonomic Managers Chair
5691,CA-2017-126165,5/5/2017,10465,10001676,Hon 61000 Series Interactive Training Tables
5692,CA-2018-126123,14/10/2018,10765,10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"
5693,CA-2018-126123,14/10/2018,10765,10004224,Catalog Binders with Expanding Posts
5694,CA-2017-143441,5/11/2017,14170,10002312,Avery 490
5695,CA-2018-148320,3/11/2018,18895,10003022,Xerox 1992
5696,CA-2017-125661,24/11/2017,12055,10001532,Brown Kraft Recycled Envelopes
5697,CA-2017-125661,24/11/2017,12055,10004855,V7 USB Numeric Keypad
5698,US-2015-123519,14/12/2015,20875,10003829,Newell 35
5699,US-2015-123519,14/12/2015,20875,10002645,Hon Rectangular Conference Tables
5700,US-2015-123519,14/12/2015,20875,10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System
5701,CA-2015-155593,3/11/2015,19390,10002522,Acme Kleen Earth Office Shears
5702,CA-2018-136000,22/9/2018,20440,10004828,GBC Poly Designer Binding Covers
5703,US-2016-160857,8/5/2016,18400,10001095,DAX Black Cherry Wood-Tone Poster Frame
5704,US-2016-160857,8/5/2016,18400,10000157,Compact Automatic Electric Letter Opener
5705,US-2016-160857,8/5/2016,18400,10002647,"Situations Contoured Folding Chairs, 4/Set"
5706,US-2016-160857,8/5/2016,18400,10004115,Sharp AL-1530CS Digital Copier
5707,US-2016-160857,8/5/2016,18400,10003363,Xerox 204
5708,CA-2018-115805,31/7/2018,16435,10003092,Motorola L804
5709,US-2015-143707,1/3/2015,14770,10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4
5710,CA-2018-116939,25/9/2018,10900,10001476,Steel Personal Filing/Posting Tote
5711,CA-2016-124107,9/10/2016,11650,10002049,Logitech G19 Programmable Gaming Keyboard
5712,CA-2016-124107,9/10/2016,11650,10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7
5713,CA-2016-124107,9/10/2016,11650,10003286,Staple envelope
5714,CA-2016-124107,9/10/2016,11650,10003971,Belkin 6 Outlet Metallic Surge Strip
5715,CA-2018-126550,29/3/2018,19720,10001031,Adjustable Personal File Tote
5716,CA-2016-138674,14/11/2016,16585,10000304,Advantus Push Pins
5717,CA-2016-138674,14/11/2016,16585,10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB
5718,CA-2016-138674,14/11/2016,16585,10002800,Plantronics Audio 478 Stereo USB Headset
5719,CA-2017-165820,26/9/2017,13585,10004735,Xerox 1905
5720,CA-2015-103191,22/9/2015,21805,10002574,"SAFCO Commercial Wire Shelving, Black"
5721,CA-2016-103933,25/9/2016,12880,10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset
5722,CA-2016-110548,4/5/2016,10690,10002922,ShoreTel ShorePhone IP 230 VoIP phone
5723,CA-2018-117324,8/12/2018,15520,10003023,Logitech G105 Gaming Keyboard
5724,CA-2018-117324,8/12/2018,15520,10003590,Hoover WindTunnel Plus Canister Vacuum
5725,CA-2018-117324,8/12/2018,15520,10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"
5726,CA-2018-117324,8/12/2018,15520,10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish"
5727,CA-2018-117324,8/12/2018,15520,10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
5728,CA-2018-143574,29/6/2018,12880,10002598,"Hon Metal Bookcases, Putty"
5729,CA-2018-143574,29/6/2018,12880,10002537,Acme Box Cutter Scissors
5730,CA-2018-143574,29/6/2018,12880,10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7"
5731,CA-2015-111773,29/6/2015,15625,10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"
5732,CA-2015-148614,20/1/2015,17485,10002893,"Wirebound Service Call Books, 5 1/2"" x 4"""
5733,CA-2015-148614,20/1/2015,17485,10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak"
5734,CA-2017-156139,31/12/2017,11155,10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""
5735,US-2018-147886,28/3/2018,13075,10000232,Xerox 1975
5736,US-2018-147886,28/3/2018,13075,10001095,DAX Black Cherry Wood-Tone Poster Frame
5737,US-2018-147886,28/3/2018,13075,10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit
5738,US-2018-147886,28/3/2018,13075,10003651,Xerox 1968
5739,US-2018-147886,28/3/2018,13075,10000743,Xerox 1977
5740,US-2018-147886,28/3/2018,13075,10002743,SAFCO Boltless Steel Shelving
5741,US-2018-147886,28/3/2018,13075,10003829,Stackable Trays
5742,CA-2017-113733,8/12/2017,16900,10002496,Cisco SPA301
5743,CA-2017-113733,8/12/2017,16900,10002473,Maxell 4.7GB DVD-R
5744,CA-2017-113733,8/12/2017,16900,10004877,Imation 30456 USB Flash Drive 8GB
5745,CA-2018-104913,18/11/2018,13090,10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia"
5746,CA-2015-145800,30/5/2015,20410,10001539,Chromcraft Rectangular Conference Tables
5747,CA-2017-125850,22/1/2017,14320,10003498,Avery 475
5748,CA-2017-125850,22/1/2017,14320,10004484,Avery 476
5749,CA-2017-118514,3/2/2017,17050,10000015,Hon Multipurpose Stacking Arm Chairs
5750,CA-2016-150749,29/3/2016,10240,10003732,Newell 333
5751,CA-2015-163748,14/10/2015,15025,10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"
5752,CA-2015-163748,14/10/2015,15025,10002095,Hewlett Packard 610 Color Digital Copier / Printer
5753,CA-2016-119634,11/8/2016,11065,10004270,"Eldon Image Series Desk Accessories, Burgundy"
5754,CA-2016-149300,22/11/2016,11710,10000423,Texas Instruments TI-34 Scientific Calculator
5755,US-2017-111528,30/12/2017,16135,10001526,Iceberg Mobile Mega Data/Printer Cart
5756,US-2017-111528,30/12/2017,16135,10002194,Cardinal Hold-It CD Pocket
5757,CA-2018-158169,12/8/2018,16195,10000828,Avanti 4.4 Cu. Ft. Refrigerator
5758,CA-2018-158169,12/8/2018,16195,10001473,DAX Wood Document Frame
5759,CA-2016-162047,3/11/2016,14365,10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
5760,CA-2016-117772,10/9/2016,17575,10003994,"Belkin 19"" Center-Weighted Shelf, Gray"
5761,US-2015-126340,8/11/2015,13870,10004447,Toshiba IPT2010-SD IP Telephone
5762,CA-2017-149685,8/10/2017,19135,10004545,Avery 50
5763,CA-2018-126396,8/9/2018,10345,10003116,Memorex Froggy Flash Drive 8 GB
5764,CA-2016-154900,25/2/2016,20875,10001641,Avery 518
5765,CA-2016-154900,25/2/2016,20875,10002377,Xerox 1916
5766,CA-2016-103835,24/9/2016,20440,10000010,"DAX Value U-Channel Document Frames, Easel Back"
5767,CA-2016-103835,24/9/2016,20440,10002651,Hoover Upright Vacuum With Dirt Cup
5768,CA-2016-158939,26/11/2016,14035,10002313,Canon PC1080F Personal Copier
5769,CA-2017-117408,31/8/2017,21130,10001580,Super Decoflex Portable Personal File
5770,CA-2017-142398,12/4/2017,11290,10001545,Hon Comfortask Task/Swivel Chairs
5771,CA-2017-142398,12/4/2017,11290,10004826,JM Magazine Binder
5772,CA-2017-105277,4/12/2017,17065,10000301,GBC Instant Report Kit
5773,CA-2017-112060,4/12/2017,16465,10000994,Xerox 1915
5774,CA-2015-105270,11/11/2015,10915,10003156,50 Colored Long Pencils
5775,CA-2015-105270,11/11/2015,10915,10000988,Hon Olson Stacker Stools
5776,US-2016-159513,2/4/2016,15790,10003329,"Vtech AT&T CL2940 Corded Speakerphone, Black"
5777,CA-2016-155586,12/12/2016,21865,10001547,Newell 311
5778,CA-2016-155586,12/12/2016,21865,10003072,Peel & Seel Envelopes
5779,CA-2016-155586,12/12/2016,21865,10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7"""
5780,CA-2018-141117,2/10/2018,16090,10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine
5781,CA-2018-141117,2/10/2018,16090,10004664,Acme Softgrip Scissors
5782,CA-2018-141117,2/10/2018,16090,10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets"
5783,CA-2018-141117,2/10/2018,16090,10003727,Berol Giant Pencil Sharpener
5784,CA-2018-115070,10/4/2018,18205,10003829,Stackable Trays
5785,CA-2018-115070,10/4/2018,18205,10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
5786,CA-2018-140186,29/9/2018,18820,10002280,Advantus Plastic Paper Clips
5787,CA-2018-140186,29/9/2018,18820,10002961,"Leather Task Chair, Black"
5788,CA-2018-140186,29/9/2018,18820,10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote"
5789,CA-2018-140186,29/9/2018,18820,10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
5790,CA-2018-140186,29/9/2018,18820,10003364,Binding Machine Supplies
5791,CA-2015-124856,29/9/2015,17005,10002615,"Dual Level, Single-Width Filing Carts"
5792,CA-2015-124856,29/9/2015,17005,10000521,"Seth Thomas 14"" Putty-Colored Wall Clock"
5793,CA-2015-124856,29/9/2015,17005,10000121,Avery 48
5794,CA-2015-124856,29/9/2015,17005,10001289,White Computer Printout Paper by Universal
