order_detail_id;order_id_FK;ProductID;Quantity
4956;4956;10002867;6
4957;4957;10004477;1
4958;4958;10001427;12
4959;4959;10002344;15
4960;4960;10000301;3
4961;4961;10001944;4
4962;4962;10001527;5
4963;4963;10001307;18
4964;4964;10004571;3
4965;4965;10001973;20
4966;4966;10000513;7
4967;4967;10002421;15
4968;4968;10004090;7
4969;4969;10004071;8
4970;4970;10002246;16
4971;4971;10003198;15
4972;4972;10001031;11
4973;4973;10003727;15
4974;4974;10001336;17
4975;4975;10001664;1
4976;4976;10003971;18
4977;4977;10000199;15
4978;4978;10001045;16
4979;4979;10003442;1
4980;4980;10003059;6
4981;4981;10001175;19
4982;4982;10003441;1
4983;4983;10004287;10
4984;4984;10004040;18
4985;4985;10004022;18
4986;4986;10002200;12
4987;4987;10001120;20
4988;4988;10000461;10
4989;4989;10004008;14
4990;4990;10000221;4
4991;4991;10000962;2
4992;4992;10000390;18
4993;4993;10000014;14
4994;4994;10004120;14
4995;4995;10002764;7
4996;4996;10000736;20
4997;4997;10000898;12
4998;4998;10004327;1
4999;4999;10000143;8
5000;5000;10002550;12
5001;5001;10003306;20
5002;5002;10000045;12
5003;5003;10001505;1
5004;5004;10004781;20
5005;5005;10002680;11
5006;5006;10000848;19
5007;5007;10004467;8
5008;5008;10001670;9
5009;5009;10000136;10
5010;5010;10004522;1
5011;5011;10002960;9
5012;5012;10002584;14
5013;5013;10002505;7
5014;5014;10003832;8
5015;5015;10002537;9
5016;5016;10003505;7
5017;5017;10001465;2
5018;5018;10003832;3
5019;5019;10003731;20
5020;5020;10004828;20
5021;5021;10003012;6
5022;5022;10002311;3
5023;5023;10004626;17
5024;5024;10001606;16
5025;5025;10001216;17
5026;5026;10001664;1
5027;5027;10002498;6
5028;5028;10003968;15
5029;5029;10002765;10
5030;5030;10004690;8
5031;5031;10000688;15
5032;5032;10003441;13
5033;5033;10003610;12
5034;5034;10001520;19
5035;5035;10001817;17
5036;5036;10004492;17
5037;5037;10002421;6
5038;5038;10000055;20
5039;5039;10000965;1
5040;5040;10001363;9
5041;5041;10001496;14
5042;5042;10004656;16
5043;5043;10001227;4
5044;5044;10002071;4
5045;5045;10004901;15
5046;5046;10001776;16
5047;5047;10000483;20
5048;5048;10003129;12
5049;5049;10003198;8
5050;5050;10001246;1
5051;5051;10003272;7
5052;5052;10002606;16
5053;5053;10002486;11
5054;5054;10004330;7
5055;5055;10000560;18
5056;5056;10000060;15
5057;5057;10003684;11
5058;5058;10000441;4
5059;5059;10000723;20
5060;5060;10004977;17
5061;5061;10002001;14
5062;5062;10001889;16
5063;5063;10003504;1
5064;5064;10001571;4
5065;5065;10002495;1
5066;5066;10002500;7
5067;5067;10002088;20
5068;5068;10001128;10
5069;5069;10000649;16
5070;5070;10002103;11
5071;5071;10001705;2
5072;5072;10004634;16
5073;5073;10004442;5
5074;5074;10002949;9
5075;5075;10002213;19
5076;5076;10001325;11
5077;5077;10003441;16
5078;5078;10004209;15
5079;5079;10000501;2
5080;5080;10003656;19
5081;5081;10001107;17
5082;5082;10000562;19
5083;5083;10001101;7
5084;5084;10003529;8
5085;5085;10001752;4
5086;5086;10001141;18
5087;5087;10003472;10
5088;5088;10004507;15
5089;5089;10004036;10
5090;5090;10004086;3
5091;5091;10000307;1
5092;5092;10002088;9
5093;5093;10004965;5
5094;5094;10002485;1
5095;5095;10002194;11
5096;5096;10003732;20
5097;5097;10002195;5
5098;5098;10002365;8
5099;5099;10001950;13
5100;5100;10004633;17
5101;5101;10002439;1
5102;5102;10000682;9
5103;5103;10004078;5
5104;5104;10001958;10
5105;5105;10001335;4
5106;5106;10003479;7
5107;5107;10003016;1
5108;5108;10001025;10
5109;5109;10003936;9
5110;5110;10004140;11
5111;5111;10004178;20
5112;5112;10003324;18
5113;5113;10004854;11
5114;5114;10002859;2
5115;5115;10000088;18
5116;5116;10004180;18
5117;5117;10002926;8
5118;5118;10003797;2
5119;5119;10002195;8
5120;5120;10001039;6
5121;5121;10001099;14
5122;5122;10003979;19
5123;5123;10002945;6
5124;5124;10001536;10
5125;5125;10000526;20
5126;5126;10000213;13
5127;5127;10002501;9
5128;5128;10001819;15
5129;5129;10001962;14
5130;5130;10003364;20
5131;5131;10002983;20
5132;5132;10002432;2
5133;5133;10003096;9
5134;5134;10001539;16
5135;5135;10004996;19
5136;5136;10001956;17
5137;5137;10000454;11
5138;5138;10000946;17
5139;5139;10004140;7
5140;5140;10003039;3
5141;5141;10000464;19
5142;5142;10000252;8
5143;5143;10001731;5
5144;5144;10001394;3
5145;5145;10001578;20
5146;5146;10000675;2
5147;5147;10002352;12
5148;5148;10004528;4
5149;5149;10001026;5
5150;5150;10002215;1
5151;5151;10000305;2
5152;5152;10002584;16
5153;5153;10000229;1
5154;5154;10003799;11
5155;5155;10001700;6
5156;5156;10001527;20
5157;5157;10002916;18
5158;5158;10000863;13
5159;5159;10003968;6
5160;5160;10001149;1
5161;5161;10000130;2
5162;5162;10002479;7
5163;5163;10004997;7
5164;5164;10004950;18
5165;5165;10001490;12
5166;5166;10002024;15
5167;5167;10001790;10
5168;5168;10000994;1
5169;5169;10002399;9
5170;5170;10002799;6
5171;5171;10004360;9
5172;5172;10002082;16
5173;5173;10004967;13
5174;5174;10004973;16
5175;5175;10003645;2
5176;5176;10004980;9
5177;5177;10003797;10
5178;5178;10003707;12
5179;5179;10000885;16
5180;5180;10002827;4
5181;5181;10004459;19
5182;5182;10002789;4
5183;5183;10001314;20
5184;5184;10000015;2
5185;5185;10004855;5
5186;5186;10003582;17
5187;5187;10003448;15
5188;5188;10003773;9
5189;5189;10001363;2
5190;5190;10004757;20
5191;5191;10000309;12
5192;5192;10001434;12
5193;5193;10003988;12
5194;5194;10000151;14
5195;5195;10001332;9
5196;5196;10000895;15
5197;5197;10002857;9
5198;5198;10004018;2
5199;5199;10003638;11
5200;5200;10004685;6
5201;5201;10001713;17
5202;5202;10000490;6
5203;5203;10002043;5
5204;5204;10002464;10
5205;5205;10002504;7
5206;5206;10002615;20
5207;5207;10004258;5
5208;5208;10004507;7
5209;5209;10000262;7
5210;5210;10002445;20
5211;5211;10001667;14
5212;5212;10000461;3
5213;5213;10002254;17
5214;5214;10001868;15
5215;5215;10004875;5
5216;5216;10000711;20
5217;5217;10000938;2
5218;5218;10003555;10
5219;5219;10001267;11
5220;5220;10004071;4
5221;5221;10001553;13
5222;5222;10003007;1
5223;5223;10003272;5
5224;5224;10001033;5
5225;5225;10001553;6
5226;5226;10001095;16
5227;5227;10001185;4
5228;5228;10000343;18
5229;5229;10004626;1
5230;5230;10001768;11
5231;5231;10001947;3
5232;5232;10004952;11
5233;5233;10001337;15
5234;5234;10003628;5
5235;5235;10004186;7
5236;5236;10001658;18
5237;5237;10004737;3
5238;5238;10002827;9
5239;5239;10003694;10
5240;5240;10001691;16
5241;5241;10001918;12
5242;5242;10000285;8
5243;5243;10000358;5
5244;5244;10002345;9
5245;5245;10001229;14
5246;5246;10001314;17
5247;5247;10004438;2
5248;5248;10000026;20
5249;5249;10004224;9
5250;5250;10002647;18
5251;5251;10003247;16
5252;5252;10003270;13
5253;5253;10004735;4
5254;5254;10001745;1
5255;5255;10000176;16
5256;5256;10000675;13
5257;5257;10000050;11
5258;5258;10004154;8
5259;5259;10002718;11
5260;5260;10003179;10
5261;5261;10001838;10
5262;5262;10004039;18
5263;5263;10001626;3
5264;5264;10003173;16
5265;5265;10000260;17
5266;5266;10004487;10
5267;5267;10001487;6
5268;5268;10001520;12
5269;5269;10000145;19
5270;5270;10000595;12
5271;5271;10004469;12
5272;5272;10003038;8
5273;5273;10004698;10
5274;5274;10003641;10
5275;5275;10002134;15
5276;5276;10001837;1
5277;5277;10001706;18
5278;5278;10001970;12
5279;5279;10002957;13
5280;5280;10002312;11
5281;5281;10002600;19
5282;5282;10003274;13
5283;5283;10004467;19
5284;5284;10000675;12
5285;5285;10002259;3
5286;5286;10004287;9
5287;5287;10000482;11
5288;5288;10004835;12
5289;5289;10004086;11
5290;5290;10000305;3
5291;5291;10000806;13
5292;5292;10004018;12
5293;5293;10002660;11
5294;5294;10001509;12
5295;5295;10003148;13
5296;5296;10002645;18
5297;5297;10003033;12
5298;5298;10001297;7
5299;5299;10002017;11
5300;5300;10001546;4
5301;5301;10000629;1
5302;5302;10000036;6
5303;5303;10002583;2
5304;5304;10003774;2
5305;5305;10003876;1
5306;5306;10003527;14
5307;5307;10004559;4
5308;5308;10002573;17
5309;5309;10000222;12
5310;5310;10001219;2
5311;5311;10002304;4
5312;5312;10002364;7
5313;5313;10004864;10
5314;5314;10003172;19
5315;5315;10000977;18
5316;5316;10000198;18
5317;5317;10003984;12
5318;5318;10003691;5
5319;5319;10004082;12
5320;5320;10003723;10
5321;5321;10004270;18
5322;5322;10003183;11
5323;5323;10002005;10
5324;5324;10000149;8
5325;5325;10001524;7
5326;5326;10004748;16
5327;5327;10001460;7
5328;5328;10002503;2
5329;5329;10001731;18
5330;5330;10002160;7
5331;5331;10002659;15
5332;5332;10001636;8
5333;5333;10000062;12
5334;5334;10002554;9
5335;5335;10001509;15
5336;5336;10002018;16
5337;5337;10002637;16
5338;5338;10001509;15
5339;5339;10004922;18
5340;5340;10002550;4
5341;5341;10003208;5
5342;5342;10003981;11
5343;5343;10001031;2
5344;5344;10003676;11
5345;5345;10004082;5
5346;5346;10001019;15
5347;5347;10004665;2
5348;5348;10002447;3
5349;5349;10000014;19
5350;5350;10002439;18
5351;5351;10003063;15
5352;5352;10002982;13
5353;5353;10004510;12
5354;5354;10000321;19
5355;5355;10004602;13
5356;5356;10003433;7
5357;5357;10001496;18
5358;5358;10000672;6
5359;5359;10001293;1
5360;5360;10000692;14
5361;5361;10004539;5
5362;5362;10002923;20
5363;5363;10004689;9
5364;5364;10001228;16
5365;5365;10003302;14
5366;5366;10004665;2
5367;5367;10004188;11
5368;5368;10003177;17
5369;5369;10002607;12
5370;5370;10001166;17
5371;5371;10004510;6
5372;5372;10004062;3
5373;5373;10000056;1
5374;5374;10001469;9
5375;5375;10000551;16
5376;5376;10000423;3
5377;5377;10001870;6
5378;5378;10001843;2
5379;5379;10002036;15
5380;5380;10001760;6
5381;5381;10000673;5
5382;5382;10000829;10
5383;5383;10001924;6
5384;5384;10004864;20
5385;5385;10004345;7
5386;5386;10000088;8
5387;5387;10002787;12
5388;5388;10001569;1
5389;5389;10002429;12
5390;5390;10000362;11
5391;5391;10003016;18
5392;5392;10002501;7
5393;5393;10003622;8
5394;5394;10002764;12
5395;5395;10001798;2
5396;5396;10000158;13
5397;5397;10000303;14
5398;5398;10003910;8
5399;5399;10000138;9
5400;5400;10002398;13
5401;5401;10003399;2
5402;5402;10000992;3
5403;5403;10003022;7
5404;5404;10002854;20
5405;5405;10001670;11
5406;5406;10001837;9
5407;5407;10002012;13
5408;5408;10004992;12
5409;5409;10003171;14
5410;5410;10000390;5
5411;5411;10004888;2
5412;5412;10004188;18
5413;5413;10004099;16
5414;5414;10004621;13
5415;5415;10002103;9
5416;5416;10002789;9
5417;5417;10003289;14
5418;5418;10000138;1
5419;5419;10001215;19
5420;5420;10001545;4
5421;5421;10003870;14
5422;5422;10001085;11
5423;5423;10004218;18
5424;5424;10003455;3
5425;5425;10001967;3
5426;5426;10000938;10
5427;5427;10002195;8
5428;5428;10002799;12
5429;5429;10000246;3
5430;5430;10000275;13
5431;5431;10000892;18
5432;5432;10001591;18
5433;5433;10001787;7
5434;5434;10003192;10
5435;5435;10004600;1
5436;5436;10002335;15
5437;5437;10000859;1
5438;5438;10003198;19
5439;5439;10001900;8
5440;5440;10000614;19
5441;5441;10003040;14
5442;5442;10003442;6
5443;5443;10002800;15
5444;5444;10000157;14
5445;5445;10001542;17
5446;5446;10004519;16
5447;5447;10003464;7
5448;5448;10004261;17
5449;5449;10004733;7
5450;5450;10001325;12
5451;5451;10003056;18
5452;5452;10000089;20
5453;5453;10004093;18
5454;5454;10004022;3
5455;5455;10001771;13
5456;5456;10002301;14
5457;5457;10001706;1
5458;5458;10003676;11
5459;5459;10000659;20
5460;5460;10002504;15
5461;5461;10001972;9
5462;5462;10000466;12
5463;5463;10002774;6
5464;5464;10000454;9
5465;5465;10004888;17
5466;5466;10003842;11
5467;5467;10000320;9
5468;5468;10002554;13
5469;5469;10000468;19
5470;5470;10004459;16
5471;5471;10002312;2
5472;5472;10001291;9
5473;5473;10003022;16
5474;5474;10002133;13
5475;5475;10001097;11
5476;5476;10001336;6
5477;5477;10002305;14
5478;5478;10003610;8
5479;5479;10002301;10
5480;5480;10002044;9
5481;5481;10001099;3
5482;5482;10004140;3
5483;5483;10004897;14
5484;5484;10000262;7
5485;5485;10002222;19
5486;5486;10003774;14
5487;5487;10000615;5
5488;5488;10001225;16
5489;5489;10002043;1
5490;5490;10000330;10
5491;5491;10001249;20
5492;5492;10004469;8
5493;5493;10001177;7
5494;5494;10000634;15
5495;5495;10004708;16
5496;5496;10002084;6
5497;5497;10004519;20
5498;5498;10001847;17
5499;5499;10001962;16
5500;5500;10003845;1
5501;5501;10001817;12
5502;5502;10000167;10
5503;5503;10002973;16
5504;5504;10001588;18
5505;5505;10001736;14
5506;5506;10002185;6
5507;5507;10000174;15
5508;5508;10000069;1
5509;5509;10001795;20
5510;5510;10004540;1
5511;5511;10001527;4
5512;5512;10003870;19
5513;5513;10004540;13
5514;5514;10004093;17
5515;5515;10000716;8
5516;5516;10002709;8
5517;5517;10000580;14
5518;5518;10000829;19
5519;5519;10004859;19
5520;5520;10000575;16
5521;5521;10002804;18
5522;5522;10002676;5
5523;5523;10003465;14
5524;5524;10000011;16
5525;5525;10004381;1
5526;5526;10001795;17
5527;5527;10001109;18
5528;5528;10003038;16
5529;5529;10003174;16
5530;5530;10000157;8
5531;5531;10001721;18
5532;5532;10000591;14
5533;5533;10001534;3
5534;5534;10002071;18
5535;5535;10000513;9
5536;5536;10003274;20
5537;5537;10000381;7
5538;5538;10001086;18
5539;5539;10000174;7
5540;5540;10002103;6
5541;5541;10001590;20
5542;5542;10002396;17
5543;5543;10002807;1
5544;5544;10004859;8
5545;5545;10003447;14
5546;5546;10003183;20
5547;5547;10000432;18
5548;5548;10003832;1
5549;5549;10004100;4
5550;5550;10004467;6
5551;5551;10002963;9
5552;5552;10003829;2
5553;5553;10003582;9
5554;5554;10000048;8
5555;5555;10000078;2
5556;5556;10004853;10
5557;5557;10001153;7
5558;5558;10001449;9
5559;5559;10000474;8
5560;5560;10000799;12
5561;5561;10002109;14
5562;5562;10003338;17
5563;5563;10003606;1
5564;5564;10001449;15
5565;5565;10001934;6
5566;5566;10001527;11
5567;5567;10001033;13
5568;5568;10003719;17
5569;5569;10003036;20
5570;5570;10001870;4
5571;5571;10001809;19
5572;5572;10004864;14
5573;5573;10002350;20
5574;5574;10003829;15
5575;5575;10003833;11
5576;5576;10000143;17
5577;5577;10000076;9
5578;5578;10000462;17
5579;5579;10003829;1
5580;5580;10002182;4
5581;5581;10001468;12
5582;5582;10001809;13
5583;5583;10001561;16
5584;5584;10001759;9
5585;5585;10000615;4
5586;5586;10003816;4
5587;5587;10002880;8
5588;5588;10004738;6
5589;5589;10003984;11
5590;5590;10000984;18
5591;5591;10001944;3
5592;5592;10002735;7
5593;5593;10001165;5
5594;5594;10000614;18
5595;5595;10004010;9
5596;5596;10004030;16
5597;5597;10003023;4
5598;5598;10003572;1
5599;5599;10004353;12
5600;5600;10003718;11
5601;5601;10001546;18
5602;5602;10002880;3
5603;5603;10001547;14
5604;5604;10001626;20
5605;5605;10003033;13
5606;5606;10002323;6
5607;5607;10002049;11
5608;5608;10002253;14
5609;5609;10003994;16
5610;5610;10002399;11
5611;5611;10002118;19
5612;5612;10001954;9
5613;5613;10001591;14
5614;5614;10004186;4
5615;5615;10001908;17
5616;5616;10000817;18
5617;5617;10004218;5
5618;5618;10000755;16
5619;5619;10003063;5
5620;5620;10002637;1
5621;5621;10001706;20
5622;5622;10002958;18
5623;5623;10004689;19
5624;5624;10001545;9
5625;5625;10002530;13
5626;5626;10001432;4
5627;5627;10003715;2
5628;5628;10003291;12
5629;5629;10004187;13
5630;5630;10000666;14
5631;5631;10002225;3
5632;5632;10000474;5
5633;5633;10004245;4
5634;5634;10004287;7
5635;5635;10000595;10
5636;5636;10003063;3
5637;5637;10000246;15
5638;5638;10003274;4
5639;5639;10004147;8
5640;5640;10002103;5
5641;5641;10004018;20
5642;5642;10001473;18
5643;5643;10001800;2
5644;5644;10004609;9
5645;5645;10002592;20
5646;5646;10002957;4
5647;5647;10002613;13
5648;5648;10001033;13
5649;5649;10000940;8
5650;5650;10001670;20
5651;5651;10004078;12
5652;5652;10003036;20
5653;5653;10000991;16
5654;5654;10002530;3
5655;5655;10000407;4
5656;5656;10004833;9
5657;5657;10002671;14
5658;5658;10001370;3
5659;5659;10000914;8
5660;5660;10001116;9
5661;5661;10002276;8
5662;5662;10004340;13
5663;5663;10004093;5
5664;5664;10004728;6
5665;5665;10003095;16
5666;5666;10003192;12
5667;5667;10004522;20
5668;5668;10003068;9
5669;5669;10001204;16
5670;5670;10003953;7
5671;5671;10001552;19
5672;5672;10004877;8
5673;5673;10000193;14
5674;5674;10000735;4
5675;5675;10002120;13
5676;5676;10001249;2
5677;5677;10001569;14
5678;5678;10004248;7
5679;5679;10001128;15
5680;5680;10003842;9
5681;5681;10002794;14
5682;5682;10000621;18
5683;5683;10003623;14
5684;5684;10000781;5
5685;5685;10002044;10
5686;5686;10000817;17
5687;5687;10001509;6
5688;5688;10004667;14
5689;5689;10000143;14
5690;5690;10000785;15
5691;5691;10001676;2
5692;5692;10000309;2
5693;5693;10004224;18
5694;5694;10002312;12
5695;5695;10003022;19
5696;5696;10001532;2
5697;5697;10004855;4
5698;5698;10003829;3
5699;5699;10002645;14
5700;5700;10003033;10
5701;5701;10002522;16
5702;5702;10004828;5
5703;5703;10001095;14
5704;5704;10000157;5
5705;5705;10002647;12
5706;5706;10004115;3
5707;5707;10003363;19
5708;5708;10003092;9
5709;5709;10003655;5
5710;5710;10001476;2
5711;5711;10002049;8
5712;5712;10003875;19
5713;5713;10003286;14
5714;5714;10003971;18
5715;5715;10001031;11
5716;5716;10000304;1
5717;5717;10000358;19
5718;5718;10002800;14
5719;5719;10004735;1
5720;5720;10002574;19
5721;5721;10004171;19
5722;5722;10002922;19
5723;5723;10003023;16
5724;5724;10003590;5
5725;5725;10003510;8
5726;5726;10003159;1
5727;5727;10002713;18
5728;5728;10002598;5
5729;5729;10002537;20
5730;5730;10003976;13
5731;5731;10000174;8
5732;5732;10002893;17
5733;5733;10003194;2
5734;5734;10004233;7
5735;5735;10000232;10
5736;5736;10001095;1
5737;5737;10004679;7
5738;5738;10003651;2
5739;5739;10000743;7
5740;5740;10002743;2
5741;5741;10003829;20
5742;5742;10002496;6
5743;5743;10002473;14
5744;5744;10004877;20
5745;5745;10000923;4
5746;5746;10001539;6
5747;5747;10003498;7
5748;5748;10004484;12
5749;5749;10000015;13
5750;5750;10003732;11
5751;5751;10004052;8
5752;5752;10002095;15
5753;5753;10004270;6
5754;5754;10000423;14
5755;5755;10001526;14
5756;5756;10002194;4
5757;5757;10000828;15
5758;5758;10001473;3
5759;5759;10004983;4
5760;5760;10003994;2
5761;5761;10004447;17
5762;5762;10004545;13
5763;5763;10003116;8
5764;5764;10001641;8
5765;5765;10002377;12
5766;5766;10000010;12
5767;5767;10002651;2
5768;5768;10002313;8
5769;5769;10001580;5
5770;5770;10001545;9
5771;5771;10004826;18
5772;5772;10000301;6
5773;5773;10000994;9
5774;5774;10003156;18
5775;5775;10000988;1
5776;5776;10003329;2
5777;5777;10001547;5
5778;5778;10003072;12
5779;5779;10000726;2
5780;5780;10001972;2
5781;5781;10004664;18
5782;5782;10003676;5
5783;5783;10003727;20
5784;5784;10003829;5
5785;5785;10003712;3
5786;5786;10002280;7
5787;5787;10002961;8
5788;5788;10002578;19
5789;5789;10004848;10
5790;5790;10003364;1
5791;5791;10002615;11
5792;5792;10000521;1
5793;5793;10000121;5
5794;5794;10001289;10
5795;5795;10004495;13
5796;5796;10000895;18
5797;5797;10000552;15
5798;5798;10000376;6
5799;5799;10003504;7
5800;5800;10000943;19
5801;5801;10003441;15
5802;5802;10002195;3
5803;5803;10001205;10
5804;5804;10002987;18
5805;5805;10000723;12
5806;5806;10003127;17
5807;5807;10000747;3
5808;5808;10001795;8
5809;5809;10003797;17
5810;5810;10002718;12
5811;5811;10002170;4
5812;5812;10001078;19
5813;5813;10001031;3
5814;5814;10001158;20
5815;5815;10001613;2
5816;5816;10000157;18
5817;5817;10004868;1
5818;5818;10001520;1
5819;5819;10001900;16
5820;5820;10003971;2
5821;5821;10000418;1
5822;5822;10004626;18
5823;5823;10004860;19
5824;5824;10003251;16
5825;5825;10004575;11
5826;5826;10004754;4
5827;5827;10003095;10
5828;5828;10000262;12
5829;5829;10002961;16
5830;5830;10003876;20
5831;5831;10002133;18
5832;5832;10004396;11
5833;5833;10004100;17
5834;5834;10000636;18
5835;5835;10001972;3
5836;5836;10002554;19
5837;5837;10003174;18
5838;5838;10001418;13
5839;5839;10002813;2
5840;5840;10000129;11
5841;5841;10001639;20
5842;5842;10001708;14
5843;5843;10001591;15
5844;5844;10003849;17
5845;5845;10000078;16
5846;5846;10001571;4
5847;5847;10001658;1
5848;5848;10004351;14
5849;5849;10003314;7
5850;5850;10001505;15
5851;5851;10003567;19
5852;5852;10002982;16
5853;5853;10002364;9
5854;5854;10004218;4
5855;5855;10002530;9
5856;5856;10001526;6
5857;5857;10001497;13
5858;5858;10003936;19
5859;5859;10000716;14
5860;5860;10002765;4
5861;5861;10004165;17
5862;5862;10002335;12
5863;5863;10004078;6
5864;5864;10002026;18
5865;5865;10001215;11
5866;5866;10001771;1
5867;5867;10004006;20
5868;5868;10003282;2
5869;5869;10002353;4
5870;5870;10004141;5
5871;5871;10001954;8
5872;5872;10001071;5
5873;5873;10003022;3
5874;5874;10001293;18
5875;5875;10001815;17
5876;5876;10001215;7
5877;5877;10000100;13
5878;5878;10002880;9
5879;5879;10004712;16
5880;5880;10000151;15
5881;5881;10000136;8
5882;5882;10003610;4
5883;5883;10001837;4
5884;5884;10001952;4
5885;5885;10002414;8
5886;5886;10001790;1
5887;5887;10001590;6
5888;5888;10003657;15
5889;5889;10004876;7
5890;5890;10003123;20
5891;5891;10003498;14
5892;5892;10004947;2
5893;5893;10003799;16
5894;5894;10000673;18
5895;5895;10002621;7
5896;5896;10004528;7
5897;5897;10001889;5
5898;5898;10000157;16
5899;5899;10002764;10
5900;5900;10000143;12
5901;5901;10000414;5
5902;5902;10003441;19
5903;5903;10002353;7
5904;5904;10001303;6
5905;5905;10003026;1
5906;5906;10000632;7
5907;5907;10001328;15
5908;5908;10004661;15
5909;5909;10000617;2
5910;5910;10002762;3
5911;5911;10001973;6
5912;5912;10003058;1
5913;5913;10004834;14
5914;5914;10002213;14
5915;5915;10002170;6
5916;5916;10003033;19
5917;5917;10004071;6
5918;5918;10000169;7
5919;5919;10002958;14
5920;5920;10001177;9
5921;5921;10004975;16
5922;5922;10001086;16
5923;5923;10000240;15
5924;5924;10002107;5
5925;5925;10001519;1
5926;5926;10004100;18
5927;5927;10001363;12
5928;5928;10004835;18
5929;5929;10002018;11
5930;5930;10003033;1
5931;5931;10000221;2
5932;5932;10001198;9
5933;5933;10002564;12
5934;5934;10003811;15
5935;5935;10004178;12
5936;5936;10001465;9
5937;5937;10000940;5
5938;5938;10001700;12
5939;5939;10000771;6
5940;5940;10002399;13
5941;5941;10004983;9
5942;5942;10004258;1
5943;5943;10004040;1
5944;5944;10003862;9
5945;5945;10004571;20
5946;5946;10000891;6
5947;5947;10002026;17
5948;5948;10001826;12
5949;5949;10001231;1
5950;5950;10000409;18
5951;5951;10002545;15
5952;5952;10002756;20
5953;5953;10003842;15
5954;5954;10004459;5
5955;5955;10003746;2
5956;5956;10003142;19
5957;5957;10001425;16
5958;5958;10001626;13
5959;5959;10003625;14
5960;5960;10004768;1
5961;5961;10000777;1
5962;5962;10003171;10
5963;5963;10001033;3
5964;5964;10000418;5
5965;5965;10001982;11
5966;5966;10002230;12
5967;5967;10003577;14
5968;5968;10001811;1
5969;5969;10003779;18
5970;5970;10000676;8
5971;5971;10001496;17
5972;5972;10003673;4
5973;5973;10004614;8
5974;5974;10001039;19
5975;5975;10000474;17
5976;5976;10004698;2
5977;5977;10003327;14
5978;5978;10000232;12
5979;5979;10003657;19
5980;5980;10001185;16
5981;5981;10003007;10
5982;5982;10002485;8
5983;5983;10001033;14
5984;5984;10000404;11
5985;5985;10003546;19
5986;5986;10004390;20
5987;5987;10001700;11
5988;5988;10003396;6
5989;5989;10001558;11
5990;5990;10004782;10
5991;5991;10003298;11
5992;5992;10000576;14
5993;5993;10003008;15
5994;5994;10001708;13
5995;5995;10000019;7
5996;5996;10002222;12
5997;5997;10002553;17
5998;5998;10002103;19
5999;5999;10002794;14
6000;6000;10002597;11
6001;6001;10003535;1
6002;6002;10001527;14
6003;6003;10004006;3
6004;6004;10000595;19
6005;6005;10000798;6
6006;6006;10004002;3
6007;6007;10003296;17
6008;6008;10004345;1
6009;6009;10004405;12
6010;6010;10002885;6
6011;6011;10000747;7
6012;6012;10001918;19
6013;6013;10003309;4
6014;6014;10001977;20
6015;6015;10002892;17
6016;6016;10002222;6
6017;6017;10000158;20
6018;6018;10002600;5
6019;6019;10004855;20
6020;6020;10000938;1
6021;6021;10002195;2
6022;6022;10002701;8
6023;6023;10003589;2
6024;6024;10003752;3
6025;6025;10003829;4
6026;6026;10000155;18
6027;6027;10003142;5
6028;6028;10001218;14
6029;6029;10002963;12
6030;6030;10002578;16
6031;6031;10003925;7
6032;6032;10003347;2
6033;6033;10000315;8
6034;6034;10002583;12
6035;6035;10003469;4
6036;6036;10001817;8
6037;6037;10001031;18
6038;6038;10002088;4
6039;6039;10001482;1
6040;6040;10001526;11
6041;6041;10002937;7
6042;6042;10001771;1
6043;6043;10003305;6
6044;6044;10001359;9
6045;6045;10000483;15
6046;6046;10000658;20
6047;6047;10001205;16
6048;6048;10002586;2
6049;6049;10004963;16
6050;6050;10002071;5
6051;6051;10001617;6
6052;6052;10004665;16
6053;6053;10001990;14
6054;6054;10000587;8
6055;6055;10004859;3
6056;6056;10001476;6
6057;6057;10002804;16
6058;6058;10004202;1
6059;6059;10001307;2
6060;6060;10001667;12
6061;6061;10001569;18
6062;6062;10000898;9
6063;6063;10000225;18
6064;6064;10002191;1
6065;6065;10003176;10
6066;6066;10004093;16
6067;6067;10000025;3
6068;6068;10001561;18
6069;6069;10001225;13
6070;6070;10001718;18
6071;6071;10002756;14
6072;6072;10001432;16
6073;6073;10003399;15
6074;6074;10001574;1
6075;6075;10004864;10
6076;6076;10001172;13
6077;6077;10002396;20
6078;6078;10004040;16
6079;6079;10003481;3
6080;6080;10000387;5
6081;6081;10000262;8
6082;6082;10003196;6
6083;6083;10004351;15
6084;6084;10001870;4
6085;6085;10002813;1
6086;6086;10003846;15
6087;6087;10002647;18
6088;6088;10000807;15
6089;6089;10001465;4
6090;6090;10000615;4
6091;6091;10002713;16
6092;6092;10003061;17
6093;6093;10000343;15
6094;6094;10000304;20
6095;6095;10004086;6
6096;6096;10002885;1
6097;6097;10001215;2
6098;6098;10000215;19
6099;6099;10001998;5
6100;6100;10002356;10
6101;6101;10002399;3
6102;6102;10001563;3
6103;6103;10004510;5
6104;6104;10001982;8
6105;6105;10004141;20
6106;6106;10004495;17
6107;6107;10002311;9
6108;6108;10000585;6
6109;6109;10000454;19
6110;6110;10003746;12
6111;6111;10003291;7
6112;6112;10002114;3
6113;6113;10001569;8
6114;6114;10001425;6
6115;6115;10001915;7
6116;6116;10004864;15
6117;6117;10001972;7
6118;6118;10000532;18
6119;6119;10003883;8
